item_id,channel,recommended_warehouse,horizon,forecast_days,total_forecasted_demand,safety_stock,reorder_point,economic_order_quantity (EOQ)
R01434,Offline,central_offline_wh,3-Month,90,26.0,5,16,37
R01434,Offline,central_offline_wh,6-Month,183,53.0,5,16,38
R01434,Web,central_online_wh,1-Month,30,170.0,60,287,166
R01434,Web,central_online_wh,3-Month,90,520.0,60,291,168
R01434,Web,central_online_wh,6-Month,183,1040.0,59,287,166
R01440,App,central_online_wh,1-Month,30,35.0,11,58,75
R01440,App,central_online_wh,3-Month,90,104.0,11,57,75
R01440,App,central_online_wh,6-Month,183,210.0,11,57,75
R01440,Offline,central_offline_wh,1-Month,30,16.0,8,30,51
R01440,Offline,central_offline_wh,3-Month,90,52.0,9,32,53
R01440,Offline,central_offline_wh,6-Month,183,104.0,9,31,53
R01440,Web,central_online_wh,1-Month,30,20.0,14,41,57
R01440,Web,central_online_wh,3-Month,90,65.0,14,43,59
R01440,Web,central_online_wh,6-Month,183,130.0,14,43,59
R01448,App,central_online_wh,1-Month,30,39.0,10,62,80
R01448,App,central_online_wh,3-Month,90,117.0,9,61,80
R01448,App,central_online_wh,6-Month,183,234.0,9,61,79
R01448,Offline,central_offline_wh,1-Month,30,12.0,4,20,44
R01448,Offline,central_offline_wh,3-Month,90,39.0,4,21,46
R01448,Offline,central_offline_wh,6-Month,183,78.0,4,21,46
R01448,Web,central_online_wh,1-Month,30,32.0,17,60,72
R01448,Web,central_online_wh,3-Month,90,104.0,17,63,75
R01448,Web,central_online_wh,6-Month,183,208.0,17,62,74
R01449,App,central_online_wh,1-Month,30,8.0,4,14,36
R01449,App,central_online_wh,3-Month,90,25.0,4,15,37
R01449,App,central_online_wh,6-Month,183,52.0,4,15,37
R01449,Offline,central_offline_wh,1-Month,30,37.0,16,65,77
R01449,Offline,central_offline_wh,3-Month,90,104.0,15,62,75
R01449,Offline,central_offline_wh,6-Month,183,213.0,15,62,75
R01449,Web,central_online_wh,1-Month,30,39.0,11,63,80
R01449,Web,central_online_wh,3-Month,90,116.0,10,62,79
R01449,Web,central_online_wh,6-Month,183,234.0,10,62,79
R01454,App,central_online_wh,1-Month,30,0.0,0,0,10
R01454,App,central_online_wh,3-Month,90,0.0,0,0,10
R01454,App,central_online_wh,6-Month,183,0.0,0,0,10
R01454,Offline,central_offline_wh,1-Month,30,73.0,18,115,109
R01454,Offline,central_offline_wh,3-Month,90,208.0,18,110,106
R01454,Offline,central_offline_wh,6-Month,183,421.0,18,110,106
R01454,Web,central_online_wh,1-Month,30,0.0,0,0,10
R01454,Web,central_online_wh,3-Month,90,0.0,0,0,10
R01454,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01480,App,central_online_wh,1-Month,30,27.0,10,46,66
R01480,App,central_online_wh,3-Month,90,78.0,9,44,65
R01480,App,central_online_wh,6-Month,183,159.0,9,44,65
R01480,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
R01480,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
R01480,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
R01480,Web,central_online_wh,1-Month,30,47.0,9,72,87
R01480,Web,central_online_wh,3-Month,90,142.0,9,72,88
R01480,Web,central_online_wh,6-Month,183,286.0,9,71,87
R01485,App,central_online_wh,1-Month,30,12.0,6,22,44
R01485,App,central_online_wh,3-Month,90,39.0,6,23,46
R01485,App,central_online_wh,6-Month,183,78.0,6,23,46
R01485,Offline,central_offline_wh,1-Month,30,36.0,18,66,76
R01485,Offline,central_offline_wh,3-Month,90,117.0,18,70,80
R01485,Offline,central_offline_wh,6-Month,183,234.0,18,69,79
R01485,Web,central_online_wh,1-Month,30,16.0,6,27,51
R01485,Web,central_online_wh,3-Month,90,52.0,6,29,53
R01485,Web,central_online_wh,6-Month,183,104.0,6,29,53
R01488,App,central_online_wh,1-Month,30,0.0,0,0,10
R01488,App,central_online_wh,3-Month,90,0.0,0,0,10
R01488,App,central_online_wh,6-Month,183,0.0,0,0,10
R01488,Offline,central_offline_wh,1-Month,30,28.0,10,47,67
R01488,Offline,central_offline_wh,3-Month,90,78.0,9,44,65
R01488,Offline,central_offline_wh,6-Month,183,157.0,9,43,65
R01488,Web,central_online_wh,1-Month,30,0.0,0,0,10
R01488,Web,central_online_wh,3-Month,90,0.0,0,0,10
R01488,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01497,App,central_online_wh,1-Month,30,24.0,14,46,62
R01497,App,central_online_wh,3-Month,90,78.0,14,49,65
R01497,App,central_online_wh,6-Month,183,156.0,14,48,64
R01497,Offline,central_offline_wh,1-Month,30,21.0,9,37,58
R01497,Offline,central_offline_wh,3-Month,90,65.0,9,38,59
R01497,Offline,central_offline_wh,6-Month,183,131.0,9,38,59
R01497,Web,central_online_wh,1-Month,30,96.0,22,150,125
R01497,Web,central_online_wh,3-Month,90,286.0,22,149,124
R01497,Web,central_online_wh,6-Month,183,577.0,22,148,124
R01511,App,central_online_wh,1-Month,30,12.0,9,25,44
R01511,App,central_online_wh,3-Month,90,39.0,10,27,46
R01511,App,central_online_wh,6-Month,183,78.0,9,27,46
R01511,Offline,central_offline_wh,1-Month,30,77.0,28,131,112
R01511,Offline,central_offline_wh,3-Month,90,221.0,28,126,109
R01511,Offline,central_offline_wh,6-Month,183,447.0,28,125,109
R01511,Web,central_online_wh,1-Month,30,63.0,33,117,101
R01511,Web,central_online_wh,3-Month,90,195.0,34,121,103
R01511,Web,central_online_wh,6-Month,183,392.0,34,119,102
R01515,App,central_online_wh,1-Month,30,4.0,3,8,25
R01515,App,central_online_wh,3-Month,90,13.0,3,9,27
R01515,App,central_online_wh,6-Month,183,26.0,3,9,26
R01515,Offline,central_offline_wh,1-Month,30,62.0,16,99,100
R01515,Offline,central_offline_wh,3-Month,90,195.0,17,103,103
R01515,Offline,central_offline_wh,6-Month,183,390.0,17,102,102
R01515,Web,central_online_wh,1-Month,30,12.0,4,20,44
R01515,Web,central_online_wh,3-Month,90,39.0,4,21,46
R01515,Web,central_online_wh,6-Month,183,78.0,4,21,46
R01516,App,central_online_wh,1-Month,30,10.0,4,17,40
R01516,App,central_online_wh,3-Month,90,26.0,4,15,37
R01516,App,central_online_wh,6-Month,183,53.0,4,15,38
R01516,Offline,central_offline_wh,1-Month,30,9.0,4,16,38
R01516,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
R01516,Offline,central_offline_wh,6-Month,183,53.0,4,15,38
R01516,Web,central_online_wh,1-Month,30,10.0,6,19,40
R01516,Web,central_online_wh,3-Month,90,26.0,6,17,37
R01516,Web,central_online_wh,6-Month,183,54.0,6,18,38
R01521,App,central_online_wh,1-Month,30,12.0,6,22,44
R01521,App,central_online_wh,3-Month,90,39.0,6,23,46
R01521,App,central_online_wh,6-Month,183,78.0,6,23,46
R01521,Offline,central_offline_wh,1-Month,30,22.0,6,35,60
R01521,Offline,central_offline_wh,3-Month,90,65.0,6,35,59
R01521,Offline,central_offline_wh,6-Month,183,131.0,6,34,59
R01521,Web,central_online_wh,1-Month,30,35.0,10,56,75
R01521,Web,central_online_wh,3-Month,90,104.0,9,55,75
R01521,Web,central_online_wh,6-Month,183,211.0,9,55,75
R01524,App,central_online_wh,1-Month,30,0.0,0,0,10
R01524,App,central_online_wh,3-Month,90,0.0,0,0,10
R01524,App,central_online_wh,6-Month,183,0.0,0,0,10
R01524,Offline,central_offline_wh,1-Month,30,30.0,11,51,70
R01524,Offline,central_offline_wh,3-Month,90,91.0,12,52,70
R01524,Offline,central_offline_wh,6-Month,183,184.0,11,52,70
R01524,Web,central_online_wh,1-Month,30,4.0,3,8,25
R01524,Web,central_online_wh,3-Month,90,13.0,3,9,27
R01524,Web,central_online_wh,6-Month,183,26.0,3,9,26
R01529,App,central_online_wh,1-Month,30,15.0,12,32,49
R01529,App,central_online_wh,3-Month,90,39.0,11,28,46
R01529,App,central_online_wh,6-Month,183,81.0,11,29,46
R01529,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R01529,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R01529,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R01529,Web,central_online_wh,1-Month,30,29.0,19,58,69
R01529,Web,central_online_wh,3-Month,90,78.0,18,53,65
R01529,Web,central_online_wh,6-Month,183,161.0,18,53,65
R01538,App,central_online_wh,1-Month,30,24.0,9,41,62
R01538,App,central_online_wh,3-Month,90,65.0,8,37,59
R01538,App,central_online_wh,6-Month,183,131.0,8,37,59
R01538,Offline,central_offline_wh,1-Month,30,29.0,9,47,69
R01538,Offline,central_offline_wh,3-Month,90,91.0,9,49,70
R01538,Offline,central_offline_wh,6-Month,183,182.0,9,48,70
R01538,Web,central_online_wh,1-Month,30,8.0,4,14,36
R01538,Web,central_online_wh,3-Month,90,26.0,4,15,37
R01538,Web,central_online_wh,6-Month,183,52.0,4,15,37
R01546,App,central_online_wh,1-Month,30,17.0,6,29,53
R01546,App,central_online_wh,3-Month,90,52.0,6,29,53
R01546,App,central_online_wh,6-Month,183,105.0,6,29,53
R01546,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
R01546,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
R01546,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
R01546,Web,central_online_wh,1-Month,30,8.0,6,16,36
R01546,Web,central_online_wh,3-Month,90,26.0,6,17,37
R01546,Web,central_online_wh,6-Month,183,52.0,6,17,37
R01553,App,central_online_wh,1-Month,30,20.0,8,34,57
R01553,App,central_online_wh,3-Month,90,52.0,7,30,53
R01553,App,central_online_wh,6-Month,183,106.0,7,31,53
R01553,Offline,central_offline_wh,1-Month,30,22.0,10,39,60
R01553,Offline,central_offline_wh,3-Month,90,65.0,9,38,59
R01553,Offline,central_offline_wh,6-Month,183,130.0,9,38,59
R01553,Web,central_online_wh,1-Month,30,43.0,12,70,84
R01553,Web,central_online_wh,3-Month,90,130.0,12,70,84
R01553,Web,central_online_wh,6-Month,183,263.0,12,70,84
R01554,App,central_online_wh,1-Month,30,4.0,3,8,25
R01554,App,central_online_wh,3-Month,90,13.0,3,9,27
R01554,App,central_online_wh,6-Month,183,26.0,3,9,26
R01554,Offline,central_offline_wh,1-Month,30,17.0,6,29,53
R01554,Offline,central_offline_wh,3-Month,90,52.0,6,29,53
R01554,Offline,central_offline_wh,6-Month,183,104.0,6,29,53
R01554,Web,central_online_wh,1-Month,30,8.0,6,16,36
R01554,Web,central_online_wh,3-Month,90,26.0,6,17,37
R01554,Web,central_online_wh,6-Month,183,52.0,6,17,37
R0155,App,central_online_wh,1-Month,30,5.0,4,11,28
R0155,App,central_online_wh,3-Month,90,13.0,4,9,27
R0155,App,central_online_wh,6-Month,183,27.0,4,10,27
R0155,Offline,central_offline_wh,1-Month,30,48.0,21,85,88
R0155,Offline,central_offline_wh,3-Month,90,143.0,21,84,88
R0155,Offline,central_offline_wh,6-Month,183,290.0,21,84,88
R0155,Web,central_online_wh,1-Month,30,25.0,9,42,64
R0155,Web,central_online_wh,3-Month,90,78.0,9,43,65
R0155,Web,central_online_wh,6-Month,183,157.0,9,43,65
R01565,App,central_online_wh,1-Month,30,16.0,6,27,51
R01565,App,central_online_wh,3-Month,90,52.0,6,29,53
R01565,App,central_online_wh,6-Month,183,104.0,6,29,53
R01565,Offline,central_offline_wh,1-Month,30,40.0,8,62,81
R01565,Offline,central_offline_wh,3-Month,90,117.0,8,60,80
R01565,Offline,central_offline_wh,6-Month,183,236.0,8,60,79
R01565,Web,central_online_wh,1-Month,30,16.0,7,29,51
R01565,Web,central_online_wh,3-Month,90,52.0,7,30,53
R01565,Web,central_online_wh,6-Month,183,104.0,7,30,53
R01566,App,central_online_wh,1-Month,30,19.0,9,34,56
R01566,App,central_online_wh,3-Month,90,51.0,9,31,53
R01566,App,central_online_wh,6-Month,183,107.0,9,32,53
R01566,Offline,central_offline_wh,1-Month,30,12.0,4,20,44
R01566,Offline,central_offline_wh,3-Month,90,39.0,4,21,46
R01566,Offline,central_offline_wh,6-Month,183,78.0,4,21,46
R01566,Web,central_online_wh,1-Month,30,25.0,10,43,64
R01566,Web,central_online_wh,3-Month,90,65.0,9,38,59
R01566,Web,central_online_wh,6-Month,183,133.0,10,39,59
R01579,App,central_online_wh,1-Month,30,13.0,4,21,46
R01579,App,central_online_wh,3-Month,90,39.0,4,21,46
R01579,App,central_online_wh,6-Month,183,79.0,4,21,46
R01579,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R01579,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R01579,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R01579,Web,central_online_wh,1-Month,30,13.0,4,21,46
R01579,Web,central_online_wh,3-Month,90,39.0,4,21,46
R01579,Web,central_online_wh,6-Month,183,79.0,4,21,46
R01582,App,central_online_wh,1-Month,30,15.0,9,29,49
R01582,App,central_online_wh,3-Month,90,39.0,9,26,46
R01582,App,central_online_wh,6-Month,183,81.0,9,26,46
R01582,Offline,central_offline_wh,1-Month,30,51.0,13,81,91
R01582,Offline,central_offline_wh,3-Month,90,156.0,13,82,92
R01582,Offline,central_offline_wh,6-Month,183,312.0,13,81,91
R01582,Web,central_online_wh,1-Month,30,78.0,22,126,112
R01582,Web,central_online_wh,3-Month,90,234.0,23,127,112
R01582,Web,central_online_wh,6-Month,183,473.0,22,126,112
R01590,App,central_online_wh,1-Month,30,0.0,0,0,10
R01590,App,central_online_wh,3-Month,90,0.0,0,0,10
R01590,App,central_online_wh,6-Month,183,0.0,0,0,10
R01590,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R01590,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R01590,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R01590,Web,central_online_wh,1-Month,30,0.0,0,0,10
R01590,Web,central_online_wh,3-Month,90,0.0,0,0,10
R01590,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01603,App,central_online_wh,1-Month,30,8.0,4,14,36
R01603,App,central_online_wh,3-Month,90,26.0,4,15,37
R01603,App,central_online_wh,6-Month,183,52.0,4,15,37
R01603,Offline,central_offline_wh,1-Month,30,46.0,11,72,86
R01603,Offline,central_offline_wh,3-Month,90,130.0,11,68,84
R01603,Offline,central_offline_wh,6-Month,183,264.0,11,68,84
R01603,Web,central_online_wh,1-Month,30,4.0,3,8,25
R01603,Web,central_online_wh,3-Month,90,13.0,3,9,27
R01603,Web,central_online_wh,6-Month,183,26.0,3,9,26
R0160,App,central_online_wh,1-Month,30,46.0,20,81,86
R0160,App,central_online_wh,3-Month,90,143.0,20,83,88
R0160,App,central_online_wh,6-Month,183,288.0,19,82,88
R0160,Offline,central_offline_wh,1-Month,30,36.0,13,61,76
R0160,Offline,central_offline_wh,3-Month,90,104.0,13,59,75
R0160,Offline,central_offline_wh,6-Month,183,209.0,13,59,75
R0160,Web,central_online_wh,1-Month,30,69.0,22,114,106
R0160,Web,central_online_wh,3-Month,90,206.0,23,115,106
R0160,Web,central_online_wh,6-Month,183,419.0,23,114,106
R01610,App,central_online_wh,1-Month,30,23.0,10,41,61
R01610,App,central_online_wh,3-Month,90,65.0,9,38,59
R01610,App,central_online_wh,6-Month,183,133.0,10,39,59
R01610,Offline,central_offline_wh,1-Month,30,13.0,6,23,46
R01610,Offline,central_offline_wh,3-Month,90,39.0,6,23,46
R01610,Offline,central_offline_wh,6-Month,183,79.0,6,23,46
R01610,Web,central_online_wh,1-Month,30,8.0,6,16,36
R01610,Web,central_online_wh,3-Month,90,26.0,6,17,37
R01610,Web,central_online_wh,6-Month,183,52.0,6,17,37
R01614,App,central_online_wh,1-Month,30,69.0,23,115,106
R01614,App,central_online_wh,3-Month,90,194.0,22,108,102
R01614,App,central_online_wh,6-Month,183,396.0,22,109,103
R01614,Offline,central_offline_wh,1-Month,30,53.0,21,92,93
R01614,Offline,central_offline_wh,3-Month,90,143.0,20,84,88
R01614,Offline,central_offline_wh,6-Month,183,291.0,20,84,88
R01614,Web,central_online_wh,1-Month,30,55.0,26,99,94
R01614,Web,central_online_wh,3-Month,90,169.0,26,101,96
R01614,Web,central_online_wh,6-Month,183,338.0,26,100,95
R01621,App,central_online_wh,1-Month,30,0.0,0,0,10
R01621,App,central_online_wh,3-Month,90,0.0,0,0,10
R01621,App,central_online_wh,6-Month,183,0.0,0,0,10
R01621,Offline,central_offline_wh,1-Month,30,41.0,17,72,82
R01621,Offline,central_offline_wh,3-Month,90,117.0,17,69,80
R01621,Offline,central_offline_wh,6-Month,183,234.0,17,68,79
R01621,Web,central_online_wh,1-Month,30,0.0,0,0,10
R01621,Web,central_online_wh,3-Month,90,0.0,0,0,10
R01621,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01623,App,central_online_wh,1-Month,30,0.0,0,0,10
R01623,App,central_online_wh,3-Month,90,0.0,0,0,10
R01623,App,central_online_wh,6-Month,183,0.0,0,0,10
R01623,Offline,central_offline_wh,1-Month,30,84.0,16,128,117
R01623,Offline,central_offline_wh,3-Month,90,260.0,15,131,119
R01623,Offline,central_offline_wh,6-Month,183,520.0,15,129,118
R01623,Web,central_online_wh,1-Month,30,0.0,0,0,10
R01623,Web,central_online_wh,3-Month,90,0.0,0,0,10
R01623,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01625,App,central_online_wh,1-Month,30,8.0,6,16,36
R01625,App,central_online_wh,3-Month,90,26.0,6,17,37
R01625,App,central_online_wh,6-Month,183,52.0,6,17,37
R01625,Offline,central_offline_wh,1-Month,30,18.0,8,32,54
R01625,Offline,central_offline_wh,3-Month,90,52.0,7,30,53
R01625,Offline,central_offline_wh,6-Month,183,104.0,7,30,53
R01625,Web,central_online_wh,1-Month,30,8.0,6,16,36
R01625,Web,central_online_wh,3-Month,90,26.0,6,17,37
R01625,Web,central_online_wh,6-Month,183,52.0,6,17,37
R01628,App,central_online_wh,1-Month,30,23.0,13,43,61
R01628,App,central_online_wh,3-Month,90,65.0,12,41,59
R01628,App,central_online_wh,6-Month,183,133.0,12,41,59
R01628,Offline,central_offline_wh,1-Month,30,20.0,14,41,57
R01628,Offline,central_offline_wh,3-Month,90,65.0,15,43,59
R01628,Offline,central_offline_wh,6-Month,183,130.0,14,43,59
R01628,Web,central_online_wh,1-Month,30,16.0,14,36,51
R01628,Web,central_online_wh,3-Month,90,52.0,15,38,53
R01628,Web,central_online_wh,6-Month,183,104.0,15,37,53
R01629,App,central_online_wh,1-Month,30,20.0,11,38,57
R01629,App,central_online_wh,3-Month,90,65.0,12,40,59
R01629,App,central_online_wh,6-Month,183,130.0,11,40,59
R01629,Offline,central_offline_wh,1-Month,30,93.0,48,172,123
R01629,Offline,central_offline_wh,3-Month,90,273.0,48,169,121
R01629,Offline,central_offline_wh,6-Month,183,548.0,48,167,121
R01629,Web,central_online_wh,1-Month,30,67.0,21,111,104
R01629,Web,central_online_wh,3-Month,90,208.0,22,114,106
R01629,Web,central_online_wh,6-Month,183,417.0,22,113,105
R01636,App,central_online_wh,1-Month,30,9.0,4,16,38
R01636,App,central_online_wh,3-Month,90,26.0,4,15,37
R01636,App,central_online_wh,6-Month,183,52.0,4,15,37
R01636,Offline,central_offline_wh,1-Month,30,28.0,7,44,67
R01636,Offline,central_offline_wh,3-Month,90,78.0,7,41,65
R01636,Offline,central_offline_wh,6-Month,183,158.0,7,41,65
R01636,Web,central_online_wh,1-Month,30,22.0,7,37,60
R01636,Web,central_online_wh,3-Month,90,65.0,7,36,59
R01636,Web,central_online_wh,6-Month,183,130.0,7,36,59
R01640,App,central_online_wh,1-Month,30,106.0,28,169,131
R01640,App,central_online_wh,3-Month,90,312.0,28,166,130
R01640,App,central_online_wh,6-Month,183,627.0,28,165,129
R01640,Offline,central_offline_wh,1-Month,30,38.0,18,69,79
R01640,Offline,central_offline_wh,3-Month,90,104.0,17,63,75
R01640,Offline,central_offline_wh,6-Month,183,209.0,17,63,75
R01640,Web,central_online_wh,1-Month,30,126.0,41,209,143
R01640,Web,central_online_wh,3-Month,90,364.0,40,202,140
R01640,Web,central_online_wh,6-Month,183,732.0,40,200,140
R01646,App,central_online_wh,1-Month,30,4.0,4,9,25
R01646,App,central_online_wh,3-Month,90,13.0,4,9,27
R01646,App,central_online_wh,6-Month,183,26.0,4,9,26
R01646,Offline,central_offline_wh,1-Month,30,10.0,5,18,40
R01646,Offline,central_offline_wh,3-Month,90,26.0,5,16,37
R01646,Offline,central_offline_wh,6-Month,183,53.0,5,16,38
R01646,Web,central_online_wh,1-Month,30,36.0,12,60,76
R01646,Web,central_online_wh,3-Month,90,104.0,12,58,75
R01646,Web,central_online_wh,6-Month,183,210.0,12,58,75
R0165,App,central_online_wh,1-Month,30,0.0,0,0,10
R0165,App,central_online_wh,3-Month,90,0.0,0,0,10
R0165,App,central_online_wh,6-Month,183,0.0,0,0,10
R0165,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0165,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0165,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0165,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0165,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0165,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01684,App,central_online_wh,1-Month,30,52.0,22,91,92
R01684,App,central_online_wh,3-Month,90,169.0,22,97,96
R01684,App,central_online_wh,6-Month,183,338.0,22,96,95
R01684,Offline,central_offline_wh,1-Month,30,13.0,5,23,46
R01684,Offline,central_offline_wh,3-Month,90,39.0,5,23,46
R01684,Offline,central_offline_wh,6-Month,183,79.0,5,22,46
R01684,Web,central_online_wh,1-Month,30,25.0,13,46,64
R01684,Web,central_online_wh,3-Month,90,65.0,12,41,59
R01684,Web,central_online_wh,6-Month,183,132.0,12,41,59
R016,App,central_online_wh,1-Month,30,20.0,13,40,57
R016,App,central_online_wh,3-Month,90,65.0,13,42,59
R016,App,central_online_wh,6-Month,183,130.0,13,42,59
R016,Offline,central_offline_wh,1-Month,30,114.0,46,198,136
R016,Offline,central_offline_wh,3-Month,90,325.0,44,188,133
R016,Offline,central_offline_wh,6-Month,183,654.0,44,187,132
R016,Web,central_online_wh,1-Month,30,40.0,23,76,81
R016,Web,central_online_wh,3-Month,90,129.0,23,80,84
R016,Web,central_online_wh,6-Month,183,260.0,23,80,83
R01704,App,central_online_wh,1-Month,30,8.0,4,14,36
R01704,App,central_online_wh,3-Month,90,26.0,4,15,37
R01704,App,central_online_wh,6-Month,183,52.0,4,15,37
R01704,Offline,central_offline_wh,1-Month,30,25.0,10,43,64
R01704,Offline,central_offline_wh,3-Month,90,65.0,9,38,59
R01704,Offline,central_offline_wh,6-Month,183,133.0,10,39,59
R01704,Web,central_online_wh,1-Month,30,16.0,6,27,51
R01704,Web,central_online_wh,3-Month,90,52.0,6,29,53
R01704,Web,central_online_wh,6-Month,183,104.0,6,29,53
R01710,App,central_online_wh,1-Month,30,0.0,0,0,10
R01710,App,central_online_wh,3-Month,90,0.0,0,0,10
R01710,App,central_online_wh,6-Month,183,0.0,0,0,10
R01710,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R01710,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R01710,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R01710,Web,central_online_wh,1-Month,30,32.0,29,71,72
R01710,Web,central_online_wh,3-Month,90,104.0,29,76,75
R01710,Web,central_online_wh,6-Month,183,208.0,29,75,74
R01716,App,central_online_wh,1-Month,30,141.0,54,242,151
R01716,App,central_online_wh,3-Month,90,403.0,54,233,148
R01716,App,central_online_wh,6-Month,183,816.0,54,232,147
R01716,Offline,central_offline_wh,1-Month,30,57.0,25,101,96
R01716,Offline,central_offline_wh,3-Month,90,169.0,24,99,96
R01716,Offline,central_offline_wh,6-Month,183,343.0,24,99,96
R01716,Web,central_online_wh,1-Month,30,116.0,78,233,137
R01716,Web,central_online_wh,3-Month,90,375.0,79,246,142
R01716,Web,central_online_wh,6-Month,183,754.0,78,243,142
R0187,App,central_online_wh,1-Month,30,97.0,33,163,125
R0187,App,central_online_wh,3-Month,90,299.0,34,167,127
R0187,App,central_online_wh,6-Month,183,600.0,34,165,126
R0187,Offline,central_offline_wh,1-Month,30,9.0,6,18,38
R0187,Offline,central_offline_wh,3-Month,90,26.0,6,17,37
R0187,Offline,central_offline_wh,6-Month,183,53.0,6,17,38
R0187,Web,central_online_wh,1-Month,30,122.0,58,221,141
R0187,Web,central_online_wh,3-Month,90,350.0,59,214,138
R0187,Web,central_online_wh,6-Month,183,710.0,58,214,137
R0189,App,central_online_wh,1-Month,30,0.0,0,0,10
R0189,App,central_online_wh,3-Month,90,0.0,0,0,10
R0189,App,central_online_wh,6-Month,183,0.0,0,0,10
R0189,Offline,central_offline_wh,1-Month,30,4.0,4,9,25
R0189,Offline,central_offline_wh,3-Month,90,13.0,4,9,27
R0189,Offline,central_offline_wh,6-Month,183,26.0,4,9,26
R0189,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0189,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0189,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01928_20,App,central_online_wh,1-Month,30,48.0,17,81,88
R01928_20,App,central_online_wh,3-Month,90,129.0,16,74,84
R01928_20,App,central_online_wh,6-Month,183,262.0,16,73,83
R01928_20,Offline,central_offline_wh,1-Month,30,48.0,21,85,88
R01928_20,Offline,central_offline_wh,3-Month,90,156.0,21,90,92
R01928_20,Offline,central_offline_wh,6-Month,183,312.0,21,89,91
R01928_20,Web,central_online_wh,1-Month,30,39.0,12,64,80
R01928_20,Web,central_online_wh,3-Month,90,117.0,12,64,80
R01928_20,Web,central_online_wh,6-Month,183,237.0,12,64,79
R0192,App,central_online_wh,1-Month,30,0.0,0,0,10
R0192,App,central_online_wh,3-Month,90,0.0,0,0,10
R0192,App,central_online_wh,6-Month,183,0.0,0,0,10
R0192,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R0192,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R0192,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R0192,Web,central_online_wh,1-Month,30,0.0,0,0,10
R0192,Web,central_online_wh,3-Month,90,0.0,0,0,10
R0192,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01960,App,central_online_wh,1-Month,30,0.0,0,0,10
R01960,App,central_online_wh,3-Month,90,0.0,0,0,10
R01960,App,central_online_wh,6-Month,183,0.0,0,0,10
R01960,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
R01960,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
R01960,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
R01960,Web,central_online_wh,1-Month,30,0.0,0,0,10
R01960,Web,central_online_wh,3-Month,90,0.0,0,0,10
R01960,Web,central_online_wh,6-Month,183,0.0,0,0,10
R01961,App,central_online_wh,1-Month,30,0.0,0,0,10
R01961,App,central_online_wh,3-Month,90,0.0,0,0,10
R01961,App,central_online_wh,6-Month,183,0.0,0,0,10
R01961,Offline,central_offline_wh,1-Month,30,9.0,4,16,38
R01961,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
R01961,Offline,central_offline_wh,6-Month,183,52.0,4,15,37
R01961,Web,central_online_wh,1-Month,30,1768.0,865,3223,536
R01961,Web,central_online_wh,3-Month,90,5708.0,880,3417,556
R01961,Web,central_online_wh,6-Month,183,11492.0,872,3383,553
R01964,App,central_online_wh,1-Month,30,0.0,0,0,10
R01964,App,central_online_wh,3-Month,90,0.0,0,0,10
R01964,App,central_online_wh,6-Month,183,0.0,0,0,10
R01964,Offline,central_offline_wh,1-Month,30,32.0,20,62,72
R01964,Offline,central_offline_wh,3-Month,90,91.0,19,59,70
R01964,Offline,central_offline_wh,6-Month,183,182.0,18,58,70
R01964,Web,central_online_wh,1-Month,30,8.0,9,20,36
